debug: Token file: ./pytorch.token
debug: Read dummy DCAP token
debug: enclave created:
debug:     base:           0x0000000000000000
debug:     size:           0x0000000400000000
debug:     misc_select:    0x00000000
debug:     attr.flags:     0x0000000000000005
debug:     attr.xfrm:      0x00000000000000e7
debug:     ssa_frame_size: 4
debug:     isv_prod_id:    0x00000000
debug:     isv_svn:        0x00000000
debug: adding pages to enclave: 0x3ffc44000-0x400000000 [REG:R--] (manifest) measured
debug: adding pages to enclave: 0x3fafd4000-0x3fafe4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fafc4000-0x3fafd4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fafb4000-0x3fafc4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fafa4000-0x3fafb4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faf94000-0x3fafa4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faf84000-0x3faf94000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faf74000-0x3faf84000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faf64000-0x3faf74000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faf54000-0x3faf64000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faf44000-0x3faf54000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faf34000-0x3faf44000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faf24000-0x3faf34000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faf14000-0x3faf24000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faf04000-0x3faf14000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faef4000-0x3faf04000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faee4000-0x3faef4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faed4000-0x3faee4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faec4000-0x3faed4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faeb4000-0x3faec4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faea4000-0x3faeb4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fae94000-0x3faea4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fae84000-0x3fae94000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fae74000-0x3fae84000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fae64000-0x3fae74000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fae54000-0x3fae64000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fae44000-0x3fae54000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fae34000-0x3fae44000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fae24000-0x3fae34000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fae14000-0x3fae24000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fae04000-0x3fae14000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fadf4000-0x3fae04000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fade4000-0x3fadf4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fadd4000-0x3fade4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fadc4000-0x3fadd4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fadb4000-0x3fadc4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fada4000-0x3fadb4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fad94000-0x3fada4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fad84000-0x3fad94000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fad74000-0x3fad84000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fad64000-0x3fad74000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fad54000-0x3fad64000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fad44000-0x3fad54000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fad34000-0x3fad44000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fad24000-0x3fad34000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fad14000-0x3fad24000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fad04000-0x3fad14000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3facf4000-0x3fad04000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3face4000-0x3facf4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3facd4000-0x3face4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3facc4000-0x3facd4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3facb4000-0x3facc4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faca4000-0x3facb4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fac94000-0x3faca4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fac84000-0x3fac94000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fac74000-0x3fac84000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fac64000-0x3fac74000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fac54000-0x3fac64000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fac44000-0x3fac54000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fac34000-0x3fac44000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fac24000-0x3fac34000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fac14000-0x3fac24000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fac04000-0x3fac14000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fabf4000-0x3fac04000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fabe4000-0x3fabf4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fabd4000-0x3fabe4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fabc4000-0x3fabd4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fabb4000-0x3fabc4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faba4000-0x3fabb4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fab94000-0x3faba4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fab84000-0x3fab94000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fab74000-0x3fab84000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fab64000-0x3fab74000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fab54000-0x3fab64000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fab44000-0x3fab54000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fab34000-0x3fab44000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fab24000-0x3fab34000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fab14000-0x3fab24000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fab04000-0x3fab14000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faaf4000-0x3fab04000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faae4000-0x3faaf4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faad4000-0x3faae4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faac4000-0x3faad4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faab4000-0x3faac4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faaa4000-0x3faab4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faa94000-0x3faaa4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faa84000-0x3faa94000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faa74000-0x3faa84000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faa64000-0x3faa74000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faa54000-0x3faa64000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faa44000-0x3faa54000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faa34000-0x3faa44000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faa24000-0x3faa34000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faa14000-0x3faa24000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3faa04000-0x3faa14000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa9f4000-0x3faa04000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa9e4000-0x3fa9f4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa9d4000-0x3fa9e4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa9c4000-0x3fa9d4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa9b4000-0x3fa9c4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa9a4000-0x3fa9b4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa994000-0x3fa9a4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa984000-0x3fa994000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa974000-0x3fa984000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa964000-0x3fa974000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa954000-0x3fa964000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa944000-0x3fa954000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa934000-0x3fa944000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa924000-0x3fa934000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa914000-0x3fa924000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa904000-0x3fa914000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa8f4000-0x3fa904000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa8e4000-0x3fa8f4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa8d4000-0x3fa8e4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa8c4000-0x3fa8d4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa8b4000-0x3fa8c4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa8a4000-0x3fa8b4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa894000-0x3fa8a4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa884000-0x3fa894000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa874000-0x3fa884000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa864000-0x3fa874000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa854000-0x3fa864000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa844000-0x3fa854000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa834000-0x3fa844000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa824000-0x3fa834000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa814000-0x3fa824000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa804000-0x3fa814000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa7f4000-0x3fa804000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa7e4000-0x3fa7f4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa7d4000-0x3fa7e4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa7c4000-0x3fa7d4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa7b4000-0x3fa7c4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa7a4000-0x3fa7b4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa794000-0x3fa7a4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa784000-0x3fa794000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa774000-0x3fa784000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa764000-0x3fa774000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa754000-0x3fa764000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa744000-0x3fa754000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa734000-0x3fa744000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa724000-0x3fa734000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa714000-0x3fa724000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa704000-0x3fa714000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa6f4000-0x3fa704000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa6e4000-0x3fa6f4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa6d4000-0x3fa6e4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa6c4000-0x3fa6d4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa6b4000-0x3fa6c4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa6a4000-0x3fa6b4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa694000-0x3fa6a4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa684000-0x3fa694000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa674000-0x3fa684000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa664000-0x3fa674000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa654000-0x3fa664000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa644000-0x3fa654000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa634000-0x3fa644000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa624000-0x3fa634000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa614000-0x3fa624000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa604000-0x3fa614000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa5f4000-0x3fa604000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa5e4000-0x3fa5f4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa5d4000-0x3fa5e4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa5c4000-0x3fa5d4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa5b4000-0x3fa5c4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa5a4000-0x3fa5b4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa594000-0x3fa5a4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa584000-0x3fa594000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa574000-0x3fa584000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa564000-0x3fa574000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa554000-0x3fa564000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa544000-0x3fa554000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa534000-0x3fa544000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa524000-0x3fa534000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa514000-0x3fa524000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa504000-0x3fa514000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa4f4000-0x3fa504000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa4e4000-0x3fa4f4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa4d4000-0x3fa4e4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa4c4000-0x3fa4d4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa4b4000-0x3fa4c4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa4a4000-0x3fa4b4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa494000-0x3fa4a4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa484000-0x3fa494000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa474000-0x3fa484000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa464000-0x3fa474000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa454000-0x3fa464000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa444000-0x3fa454000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa434000-0x3fa444000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa424000-0x3fa434000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa414000-0x3fa424000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa404000-0x3fa414000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa3f4000-0x3fa404000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa3e4000-0x3fa3f4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa3d4000-0x3fa3e4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa3c4000-0x3fa3d4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa3b4000-0x3fa3c4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa3a4000-0x3fa3b4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa394000-0x3fa3a4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa384000-0x3fa394000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa374000-0x3fa384000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa364000-0x3fa374000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa354000-0x3fa364000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa344000-0x3fa354000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa334000-0x3fa344000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa324000-0x3fa334000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa314000-0x3fa324000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa304000-0x3fa314000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa2f4000-0x3fa304000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa2e4000-0x3fa2f4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa2d4000-0x3fa2e4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa2c4000-0x3fa2d4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa2b4000-0x3fa2c4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa2a4000-0x3fa2b4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa294000-0x3fa2a4000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa284000-0x3fa294000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa274000-0x3fa284000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa264000-0x3fa274000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa254000-0x3fa264000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3fa244000-0x3fa254000 [REG:RW-] (sig_stack) measured
debug: adding pages to enclave: 0x3f9e1f000-0x3f9e6c000 [REG:R-X] (code) measured
debug: adding pages to enclave: 0x3f9e6c000-0x3f9e70000 [REG:RW-] (data) measured
debug: adding pages to enclave: 0x3f9e70000-0x3fa244000 [REG:RW-] (bss) measured
debug: adding pages to enclave: 0x10000-0x3f9e1f000 [REG:RWX] (free)
debug: enclave initializing:
debug:     enclave id:   0x00000003fffff000
debug:     mr_enclave:   4794c7874479b86c36b7e09cf334ce5a16728d216ce10c472d0eac760614d9be
-----------------------------------------------------------------------------------------------------------------------
Gramine detected the following insecure configurations:

  - loader.log_level = warning|debug|trace|all (verbose log level, may leak information)
  - loader.insecure__use_cmdline_argv = true   (forwarding command-line args from untrusted host to the app)
  - loader.insecure__use_host_env = true       (forwarding environment vars from untrusted host to the app)
  - sgx.allowed_files = [ ... ]                (some files are passed through from untrusted host without verification)

Gramine will continue application execution, but this configuration must not be used in production!
